"y2_hhid","plotnum","plot_value","maize_price","maize_value","output_kg_old","output_kg_new","maize_share","crop_count","beans","cash_crop"
"503010001088601","M1",7992.8775,444.04875,7992.8775,18,18,100,1,FALSE,FALSE
"503010001117901","M1",266429.25,444.04875,266429.25,600,600,100,1,FALSE,FALSE
"504005303000601","M1",111012.1875,444.04875,111012.1875,250,250,100,1,FALSE,FALSE
"504005303000801","M2",319715.1,444.04875,319715.1,720,720,100,1,FALSE,FALSE
"504005303000801","M3",106571.7,444.04875,106571.7,240,240,100,1,FALSE,FALSE
"504005303001101","M1",52981.7523504274,444.04875,26642.925,60,119.315170576265,50.2869833820909,2,TRUE,FALSE
"504005303001101","M2",159249.354700855,444.04875,106571.7,240,358.630341152531,66.9212758822111,2,TRUE,FALSE
"504005303001301","M2",266429.25,444.04875,266429.25,600,600,100,1,FALSE,FALSE
"504005303001301","M3",NA,444.04875,26642.925,60,NA,NA,3,FALSE,NA
"504005303004701","M1",44404.875,444.04875,44404.875,100,100,100,1,FALSE,FALSE
"504005303005001","M1",60056.3901515152,444.04875,44404.875,100,135.24729019396,73.9386348196616,2,FALSE,FALSE
"504005303005001","M2",88809.75,444.04875,88809.75,200,200,100,1,FALSE,FALSE
"504005303005001","M3",111809.975036075,444.04875,35523.9,80,251.796621510758,31.7716733131712,2,FALSE,FALSE
"504005303005501","M1",NA,444.04875,17761.95,40,NA,NA,2,TRUE,FALSE
"504007002002501","M1",177619.5,444.04875,177619.5,400,400,100,1,FALSE,FALSE
"504007002002501","M2",133214.625,444.04875,133214.625,300,300,100,1,FALSE,FALSE
"504007002007101","M1",83913.1160256411,444.04875,44404.875,100,188.972755864398,52.9176809337307,2,TRUE,FALSE
"504007002007101","M2",88809.75,444.04875,88809.75,200,200,100,1,FALSE,FALSE
"504007002014401","M1",74296.0923504274,444.04875,47957.265,108,167.315170576265,64.5488389534717,2,TRUE,FALSE
"504007002015701","M1",105963.504700855,444.04875,53285.85,120,238.630341152531,50.2869833820909,2,TRUE,FALSE
"504007002036901","M1",8880.975,444.04875,8880.975,20,20,100,1,FALSE,FALSE
"504007002036901","M2",44404.875,444.04875,44404.875,100,100,100,1,FALSE,FALSE
"504007002040701","M2",106571.7,444.04875,106571.7,240,240,100,1,FALSE,FALSE
"504007002040701","M3",213143.4,444.04875,213143.4,480,480,100,1,FALSE,FALSE
"504007002050501","M1",159857.55,444.04875,159857.55,360,360,100,1,FALSE,FALSE
"504007002050501","M2",NA,444.04875,55950.1425,126,NA,NA,3,TRUE,FALSE
"504007002075501","M1",106571.7,444.04875,106571.7,240,240,100,1,FALSE,FALSE
"505002018006802","M1",1322075,337.583333333333,810199.999999999,2400,3916.29227351271,61.2824537185863,2,FALSE,FALSE
"505002018009201","M1",NA,444.04875,NA,NA,NA,NA,1,FALSE,FALSE
"505009001002101","M3",75729.3738435374,444.04875,47957.265,108,170.542927648231,63.3271643036206,2,FALSE,FALSE
"505009001002901","M2",106571.7,444.04875,106571.7,240,240,100,1,FALSE,FALSE
"505009001003301","M3",266429.25,444.04875,266429.25,600,600,100,1,FALSE,FALSE
"505009001004701","M1",29871.8094217687,444.04875,15985.755,36,67.2714638241155,53.5145185693056,2,FALSE,FALSE
"505009001004701","M4",77829.0744217687,444.04875,63943.02,144,175.271463824115,82.1582685841568,2,FALSE,FALSE
"505009001008101","M1",53285.85,444.04875,53285.85,120,120,100,1,FALSE,FALSE
"505009001009401","M1",167850.4275,444.04875,167850.4275,378,378,100,1,FALSE,FALSE
"505009333000301","M1",111012.1875,444.04875,111012.1875,250,250,100,1,FALSE,FALSE
"505009333003601","M1",888097.5,444.04875,888097.5,2000,2000,100,1,FALSE,FALSE
"505009333004201","M1",17761.95,444.04875,17761.95,40,40,100,1,FALSE,FALSE
"505019314006501","M1",17761.95,444.04875,17761.95,40,40,100,1,FALSE,FALSE
"506008006000601","M1",862954.416666667,444.04875,799287.75,1800,1943.37765091483,92.622244531456,2,FALSE,FALSE
"506008006000601","M2",17761.95,444.04875,17761.95,40,40,100,1,FALSE,FALSE
"506008006011402","M1",287743.59,444.04875,287743.59,648,648,100,1,FALSE,FALSE
"506008006011402","M2",45857.5644217687,444.04875,31971.51,72,103.271463824115,69.7191628101885,2,FALSE,FALSE
"506008006011601","M1",82187.1426870748,444.04875,26642.925,60,185.085855296462,32.4173880839758,2,FALSE,FALSE
"506008006016801","M1",1580835.69030612,444.04875,1092359.925,2460,3560.04986007983,69.1001558035718,4,FALSE,FALSE
"506008006019301","M1",118809.75,444.04875,88809.75,200,267.560149645731,74.7495470700006,2,FALSE,FALSE
"506008006030301","M3",53285.85,444.04875,53285.85,120,120,100,1,FALSE,FALSE
"506009003009202","M1",310834.125,444.04875,310834.125,700,700,100,1,FALSE,FALSE
"506009003009202","M3",186500.475,444.04875,186500.475,420,420,100,1,FALSE,FALSE
"506009003017501","M1",1865004.75,444.04875,1865004.75,4200,4200,100,1,FALSE,FALSE
"506009003019201","M1",296459.38518759,444.04875,143871.795,324,667.628014238504,48.5300186765761,3,FALSE,FALSE
"506009003024101","M1",488453.625,444.04875,488453.625,1100,1100,100,1,FALSE,FALSE
"506009003024101","M2",1096388.31632653,444.04875,888097.5,2000,2469.07195736173,81.0020944929062,2,FALSE,FALSE
"506009003030001","M1",227188.121530612,444.04875,143871.795,324,511.628782944693,63.3271643036206,2,FALSE,FALSE
"506009003032201","M1",435167.775,444.04875,435167.775,980,980,100,1,FALSE,FALSE
"506009003041101","M1",213143.4,444.04875,213143.4,480,480,100,1,FALSE,FALSE
"506011001000301","M1",113804.333376069,444.04875,47957.265,108,256.287926440663,42.140104491034,2,TRUE,FALSE
"506011001000301","M2",58310.3373504274,444.04875,31971.51,72,131.315170576265,54.8299177345879,2,TRUE,FALSE
"506011001000301","M3",111762.108333333,444.04875,79928.775,180,251.688825457415,71.5168818770047,2,FALSE,FALSE
"506011001003101","M1",44404.875,444.04875,44404.875,100,100,100,1,FALSE,FALSE
"506011001003101","M2",110251.943376069,444.04875,44404.875,100,248.287926440663,40.2758206706029,2,TRUE,FALSE
"506011001005501","M1",88809.75,444.04875,88809.75,200,200,100,1,FALSE,FALSE
"506011001005501","M2",44404.875,444.04875,44404.875,100,100,100,1,FALSE,FALSE
"506011001005801","M1",83913.1160256411,444.04875,44404.875,100,188.972755864398,52.9176809337307,2,TRUE,FALSE
"506011001005801","M2",41956.5580128205,444.04875,22202.4375,50,94.486377932199,52.9176809337307,2,TRUE,FALSE
"506011001013301","M1",26642.925,444.04875,26642.925,60,60,100,1,FALSE,FALSE
"506011001013301","M2",26642.925,444.04875,26642.925,60,60,100,1,FALSE,FALSE
"506011001013303","M1",53285.85,444.04875,53285.85,120,120,100,1,FALSE,FALSE
"506011001013303","M2",62166.825,444.04875,62166.825,140,140,100,1,FALSE,FALSE
"506011001013303","M3",62166.825,444.04875,62166.825,140,140,100,1,FALSE,FALSE
"506011001030001","M1",49974.5463435374,444.04875,22202.4375,50,112.542927648231,44.427491842297,2,FALSE,FALSE
"506011001030001","M2",35523.9,444.04875,35523.9,80,80,100,1,FALSE,FALSE
"5101013041009201","M1",0,0,0,100,NA,NA,1,FALSE,FALSE
"5201004013004502","M1",50637.4999999999,337.583333333333,50637.4999999999,150,150,100,1,FALSE,FALSE
"5401003051001001","M4",0,0,0,140,NA,NA,1,FALSE,FALSE
"5401003051001401","M1",0,0,0,45,NA,NA,1,FALSE,FALSE
"5401003051001401","M2",0,0,0,70,NA,NA,1,FALSE,FALSE
"5401003051001401","M3",0,0,0,45,NA,NA,1,FALSE,FALSE
"5401003051002601","M1",0,0,0,100,NA,NA,1,FALSE,FALSE
"5401003051002601","M3",0,0,0,80,NA,NA,1,FALSE,FALSE
"5401003051003401","M1",0,0,0,10,NA,NA,1,FALSE,FALSE
"5401003051003601","M1",0,0,0,60,NA,NA,1,FALSE,FALSE
"5401003051003801","M1",0,0,0,50,NA,NA,1,FALSE,FALSE
"5401003051004401","M2",0,0,0,160,NA,NA,1,FALSE,FALSE
"5401003051004901","M1",0,0,0,112,NA,NA,1,FALSE,FALSE
"5501007054003501","M3",380286.8,422.39,50686.8,120,900.321503823481,13.3285720145953,2,FALSE,FALSE
"5501017023005001","M2",42239,422.39,42239,100,100,100,1,FALSE,FALSE
"601012001014801","M1",703097.5,703.0975,703097.5,1000,1000,100,1,FALSE,FALSE
"601012001016101","M1",421858.5,703.0975,421858.5,600,600,100,1,FALSE,FALSE
"601012001116701","M1",2004256.10714286,703.0975,1898363.25,2700,2850.60906509105,94.7166005000323,2,FALSE,FALSE
"601012001116701","M2",140619.5,703.0975,140619.5,200,200,100,1,FALSE,FALSE
"601012001116702","M1",632787.75,703.0975,632787.75,900,900,100,1,FALSE,FALSE
"601012001156801","M4",2316077.08333333,703.0975,1757743.75,2500,3294.10513240814,75.8931454677764,2,FALSE,FALSE
"601012001172901","M3",222695.123015873,703.0975,210929.25,300,316.734340565673,94.7166005000323,2,FALSE,FALSE
"601012001172910","M1",140619.5,703.0975,140619.5,200,200,100,1,FALSE,FALSE
"601012001172910","M2",351548.75,703.0975,351548.75,500,500,100,1,FALSE,FALSE
"601012001178201","M1",92643.0833333334,703.0975,70309.75,100,131.764205296326,75.8931454677764,2,FALSE,FALSE
"601012001197601","M1",70309.75,703.0975,70309.75,100,100,100,1,FALSE,FALSE
"603013001005601","M1",126143.083333333,703.0975,70309.75,100,179.410513240814,55.7380937123649,2,FALSE,FALSE
"603013001005601","M2",63071.5416666667,703.0975,35154.875,50,89.7052566204072,55.7380937123649,2,FALSE,FALSE
"603013001028201","M1",275464.625,703.0975,105464.625,150,391.787234345166,38.2860866436117,2,FALSE,FALSE
"603013001028201","M2",NA,703.0975,105464.625,150,NA,NA,2,FALSE,FALSE
"604010006041301","M1",56247.8,703.0975,56247.8,80,80,100,1,FALSE,FALSE
"605012004001401","M1",NA,703.0975,210929.25,300,NA,NA,3,FALSE,FALSE
"605012004002101","M2",NA,703.0975,NA,NA,NA,NA,2,FALSE,FALSE
"605012004002601","M1",NA,703.0975,281239,400,NA,NA,3,FALSE,FALSE
"605012004003101","M1",378429.25,703.0975,210929.25,300,538.231539722443,55.7380937123649,3,FALSE,FALSE
"605012004003301","M1",145086.166666667,703.0975,140619.5,200,206.352841059265,96.9213697147787,3,FALSE,FALSE
"605012004003901","M1",504572.333333334,703.0975,281239,400,717.642052963258,55.7380937123649,3,FALSE,FALSE
"605012004003901","M2",175774.375,703.0975,175774.375,250,250,100,2,FALSE,FALSE
"605012004003902","M1",210929.25,703.0975,210929.25,300,300,100,2,FALSE,FALSE
"605012004004401","M1",1054646.25,703.0975,1054646.25,1500,1500,100,2,FALSE,FALSE
"605012302000901","M2",NA,703.0975,35154.875,50,NA,NA,2,FALSE,FALSE
"605012302004601","M1",35154.875,703.0975,35154.875,50,50,100,1,FALSE,FALSE
"605012302006801","M1",295300.95,703.0975,295300.95,420,420,100,2,FALSE,FALSE
"606007003000201","M1",NA,703.0975,NA,NA,NA,NA,3,FALSE,FALSE
"701004024002204","M1",119893.1625,444.04875,119893.1625,270,270,100,1,FALSE,FALSE
"701004024002204","M2",359679.4875,444.04875,359679.4875,810,810,100,1,FALSE,FALSE
"701004136002901","M1",NA,621.938775510204,NA,NA,NA,NA,1,FALSE,FALSE
"701004145002904","M1",62193.8775510204,621.938775510204,62193.8775510204,100,100,100,1,FALSE,FALSE
"701009102000401","M1",124387.755102041,621.938775510204,124387.755102041,200,200,100,1,FALSE,FALSE
"701013002005501","M1",69015.8349241709,621.938775510204,43535.7142857143,70,110.968856809988,63.0807615868849,3,FALSE,FALSE
"701013002005501","M2",93290.8163265306,621.938775510204,93290.8163265306,150,150,100,1,FALSE,FALSE
"701016357000601","M1",NA,621.938775510204,NA,NA,NA,NA,2,FALSE,FALSE
"701018003030901","M1",124858.170938775,621.938775510204,77742.3469387755,125,200.756370008203,62.2645249039381,3,FALSE,FALSE
"701018003036601","M1",338767.228979592,621.938775510204,279872.448979592,450,544.695462510254,82.6149712953646,2,FALSE,FALSE
"701018003038901","M1",89067.044268944,621.938775510204,49755.1020408163,80,143.208701203552,55.8625274355994,3,TRUE,FALSE
"701018004002801","M1",46645.4081632653,621.938775510204,46645.4081632653,75,75,100,1,FALSE,FALSE
"701018004002801","M2",186581.632653061,621.938775510204,186581.632653061,300,300,100,1,FALSE,FALSE
"701018004004201","M1",42545.9850204082,621.938775510204,24877.5510204082,40,68.4086387530763,58.4721472742377,2,FALSE,FALSE
"701021174000201","M1",127886.04,444.04875,127886.04,288,288,100,1,FALSE,FALSE
"701022027000805","M3",44404.875,444.04875,44404.875,100,100,100,1,FALSE,FALSE
"701022050001001","M1",73807.5205541725,621.938775510204,37316.3265306122,60,118.673289816389,50.5589759016809,2,FALSE,FALSE
"701022050004405","M2",613535.714285714,353.194444444444,423833.333333333,1200,1737.10465704174,69.0804664609891,3,TRUE,FALSE
"701023067006707","M1",995102.040816326,621.938775510204,995102.040816326,1600,1600,100,1,FALSE,FALSE
"701024001031704","M1",1156000,361.25,1156000,3200,3200,100,1,FALSE,FALSE
"701024001031704","M2",2237580.30154048,361.25,1300500,3600,6193.99391429891,58.1208191323753,2,TRUE,FALSE
"701024036003604","M1",1275000,425,1275000,3000,3000,100,1,FALSE,FALSE
"701024036012501","M1",NA,621.938775510204,NA,NA,NA,NA,3,FALSE,FALSE
"702001125000401","M1",NA,353.194444444444,395577.777777777,1120,NA,NA,2,TRUE,FALSE
"702002001011801","M1",34565.9857144594,621.938775510204,12438.7755102041,20,55.5777949141431,35.9855946622138,3,FALSE,FALSE
"702006012000401","M1",746326.530612245,621.938775510204,746326.530612245,1200,1200,100,1,FALSE,FALSE
"702006012004001","M1",31096938.7755102,621.938775510204,31096938.7755102,50000,50000,100,1,FALSE,FALSE
"702009001007701","M1",62193.8775510204,621.938775510204,62193.8775510204,100,100,100,2,FALSE,FALSE
"702009028011601","M1",93290.8163265306,621.938775510204,93290.8163265306,150,150,100,1,FALSE,FALSE
"702020058008802","M1",74390.5555555557,323.734567901235,40790.5555555556,126,229.788731051578,54.8329761095718,2,FALSE,FALSE
"702020058008802","M2",170272.222222222,323.734567901235,58272.2222222223,180,525.962436838593,34.2229762798134,2,FALSE,FALSE
"703002004016101","M1",128061.948349687,621.938775510204,68413.2653061224,110,205.907644598348,53.4220087916458,3,FALSE,FALSE
"703002004029701","M1",186581.632653061,621.938775510204,186581.632653061,300,300,100,1,FALSE,FALSE
"703010188000801","M1",1265882.23368836,621.938775510204,746326.530612245,1200,2035.38078591401,58.9570270243622,4,FALSE,FALSE
"703017120001207","M1",302915.883421683,703.0975,70309.75,100,430.830551127948,23.2109816117246,4,FALSE,FALSE
"703020006005704","M1",NA,361.25,NA,NA,NA,NA,2,TRUE,FALSE
"703022029003601","M1",149265.306122449,621.938775510204,149265.306122449,240,240,100,2,FALSE,FALSE
"703023004055701","M3",NA,621.938775510204,248775.510204082,400,NA,NA,4,FALSE,FALSE
"801001003003301","M2",397187.5,460.416666666667,207187.5,450,862.669683257918,52.1636506687648,3,FALSE,FALSE
"801001003010301","M2",NA,460.416666666667,69062.5000000001,150,NA,NA,3,FALSE,FALSE
"801001003012701","M2",331208.333333333,460.416666666667,230208.333333334,500,719.366515837104,69.5055981884514,3,FALSE,FALSE
"801001003016101","M1",728364.978902954,460.416666666667,276250,600,1581.96918494759,37.9274138655158,4,FALSE,FALSE
"801001003016501","M1",NA,460.416666666667,23020.8333333334,50,NA,NA,2,FALSE,FALSE
"801001003016501","M3",741750,460.416666666667,165750,360,1611.0407239819,22.3458038422649,3,FALSE,FALSE
"801001003016701","M2",1148625,460.416666666667,690625.000000001,1500,2494.75113122172,60.1262378931331,3,FALSE,FALSE
"801001003021201","M2",147083.333333333,460.416666666667,92083.3333333334,200,319.457013574661,62.6062322946176,2,FALSE,FALSE
"801001003022001","M2",276250,460.416666666667,276250,600,600,100,1,FALSE,FALSE
"801006009014801","M1",NA,460.416666666667,276250,600,NA,NA,5,FALSE,FALSE
"801006009014801","M2",818333.333333334,460.416666666667,368333.333333334,800,1777.37556561086,45.010183299389,2,FALSE,FALSE
"801006009014803","M1",114583.333333333,460.416666666667,92083.3333333334,200,248.868778280543,80.3636363636364,2,FALSE,FALSE
"801006009017601","M1",NA,460.416666666667,46041.6666666667,100,NA,NA,5,FALSE,FALSE
"801006009017603","M2",469207.48015873,703.0975,351548.75,500,667.343405656726,74.9239440686395,2,FALSE,FALSE
"801006009021702","M1",838283.227848101,460.416666666667,276250,600,1820.70565324474,32.9542558914298,5,FALSE,FALSE
"801006009026301","M1",NA,460.416666666667,230208.333333334,500,NA,NA,3,FALSE,FALSE
"801006009029701","M1",NA,460.416666666667,276250,600,NA,NA,4,FALSE,FALSE
"801006009029701","M2",228176.160337553,460.416666666667,46041.6666666667,100,495.586230597399,20.1781231652574,3,FALSE,FALSE
"801006009031701","M1",NA,460.416666666667,1381250,3000,NA,NA,3,FALSE,FALSE
"801006009031701","M2",NA,460.416666666667,13812.5,30,NA,NA,3,FALSE,FALSE
"801006009032101","M1",328570.675105485,460.416666666667,230208.333333334,500,713.637665387479,70.0635664638747,4,FALSE,FALSE
"801006009032103","M1",308637.858387975,460.416666666667,92083.3333333334,200,670.344669801937,29.8353979690915,4,FALSE,FALSE
"801006009040101","M1",222136.58841506,460.416666666667,34531.25,75,482.468608322302,15.5450528192495,6,FALSE,FALSE
"801006009040105","M1",113558.254200825,460.416666666667,23020.8333333334,50,246.64236206514,20.2722677407682,3,FALSE,FALSE
"801008003006801","M1",482724.156118143,460.416666666667,138125,300,1048.45065582221,28.6136498970221,3,FALSE,FALSE
"801008003006801","M2",329945.059774965,460.416666666667,69062.5000000001,150,716.622754262366,20.9315150974236,2,FALSE,FALSE
"801008003006803","M1",92083.3333333334,460.416666666667,92083.3333333334,200,200,100,1,FALSE,FALSE
"801008003009201","M1",297625,460.416666666667,27625,60,646.425339366515,9.28181436371273,2,FALSE,FALSE
"801008003017501","M4",36833.3333333334,460.416666666667,36833.3333333334,80,80,100,1,FALSE,FALSE
"801008003018802","M2",230208.333333334,460.416666666667,230208.333333334,500,500,100,1,FALSE,FALSE
"801008003030001","M1",23020.8333333334,460.416666666667,23020.8333333334,50,50,100,1,FALSE,FALSE
"801008003032204","M1",142275.973617714,460.416666666667,46041.6666666667,100,309.015689305443,32.3608164442279,3,FALSE,FALSE
"801008003032205","M1",599055.593230063,460.416666666667,276250,600,1301.11622059018,46.1142510180868,4,FALSE,FALSE
"801008003041101","M1",64458.3333333334,460.416666666667,64458.3333333334,140,140,100,1,FALSE,FALSE
"801008003041101","M2",237193.846578366,460.416666666667,32229.1666666667,70,515.172155464325,13.5876908830426,2,FALSE,FALSE
"801008003041101","M3",499708.333333333,460.416666666667,230208.333333334,500,1085.33936651584,46.068539981656,2,FALSE,FALSE
"801008003065201","M1",280104.166666667,460.416666666667,115104.166666667,250,608.371040723982,41.0933432502789,2,FALSE,FALSE
"801008003065201","M2",1527699.26718302,460.416666666667,138125,300,3318.0798563251,9.04137371582917,5,FALSE,FALSE
"801018310000601","M1",380937.5,460.416666666667,161145.833333333,350,827.375565610859,42.302433688816,3,FALSE,FALSE
"801020318003901","M1",185558.192686357,460.416666666667,138125,300,403.022318956794,74.4375648417034,2,FALSE,FALSE
"802013003006801","M1",41437.5,460.416666666667,41437.5,90,90,100,1,FALSE,FALSE
"802013003006801","M2",290208.333333333,460.416666666667,230208.333333334,500,630.316742081448,79.3251974156497,2,FALSE,FALSE
"802013003009201","M1",900416.666666667,460.416666666667,460416.666666667,1000,1955.65610859728,51.1337343822305,2,FALSE,FALSE
"802013003009205","M1",230208.333333334,460.416666666667,230208.333333334,500,500,100,1,FALSE,FALSE
"802013003017501","M1",27625,460.416666666667,27625,60,60,100,1,FALSE,FALSE
"802013003017501","M3",204125,460.416666666667,138125,300,443.348416289593,67.6668707899572,2,FALSE,FALSE
"802013003018801","M1",105784.985935302,460.416666666667,46041.6666666667,100,229.75924547034,43.5238198120342,3,FALSE,FALSE
"802013003018802","M1",161841.596343179,460.416666666667,138125,300,351.511159478397,85.3457968290868,2,FALSE,FALSE
"802013003018802","M2",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802013003024101","M1",295558.192686357,460.416666666667,138125,300,641.936346106115,46.7336055700465,3,FALSE,FALSE
"802013003024201","M1",122108.298171589,460.416666666667,55250,120,265.212593313859,45.2467201879773,3,FALSE,FALSE
"802013003024204","M1",375203.813620939,472.222222222222,297500,630,794.549252373753,79.2902388515055,2,FALSE,FALSE
"802013003024204","M3",23611.1111111111,472.222222222222,23611.1111111111,50,50,100,1,FALSE,FALSE
"802013003024601","M1",74501.582278481,460.416666666667,46041.6666666667,100,161.813391374076,61.7995823156703,2,FALSE,FALSE
"802013003024601","M2",NA,460.416666666667,23020.8333333334,50,NA,NA,3,FALSE,FALSE
"802013003030001","M1",137604.166666667,460.416666666667,115104.166666667,250,298.868778280543,83.6487509462529,2,FALSE,FALSE
"802013003030001","M2",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802019001020301","M2",18416.6666666667,460.416666666667,18416.6666666667,40,40,100,1,FALSE,FALSE
"802019001020304","M1",58306.5476190476,460.416666666667,23020.8333333334,50,126.638655462185,39.4824153948242,2,FALSE,FALSE
"802019001025801","M1",1683125,460.416666666667,1381250,3000,3655.65610859728,82.0646119569254,3,FALSE,FALSE
"802019001025801","M2",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802019001025801","M3",92083.3333333334,460.416666666667,92083.3333333334,200,200,100,1,FALSE,FALSE
"802019001027201","M2",96826.6526019691,460.416666666667,92083.3333333334,200,210.302231895679,95.1012256014526,2,FALSE,TRUE
"802019001034901","M2",18416.6666666667,460.416666666667,18416.6666666667,40,40,100,1,FALSE,FALSE
"802019001034901","M3",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802019001041101","M1",9208.33333333334,460.416666666667,9208.33333333334,20,20,100,1,FALSE,FALSE
"802019001043202","M1",36833.3333333334,460.416666666667,36833.3333333334,80,80,100,1,FALSE,FALSE
"802019001043202","M2",9208.33333333334,460.416666666667,9208.33333333334,20,20,100,1,FALSE,FALSE
"802019001043202","M3",1381.25,460.416666666667,1381.25,3,3,100,1,FALSE,FALSE
"802019001046801","M1",934583.333333332,460.416666666667,276250,600,2029.86425339366,29.5586268390549,2,FALSE,FALSE
"802019001046801","M2",533154.761904762,460.416666666667,92083.3333333334,200,1157.98319327731,17.2714078374456,2,FALSE,FALSE
"802024002011401","M2",177062.5,460.416666666667,69062.5000000001,150,384.570135746606,39.00458877515,2,FALSE,FALSE
"802024002039601","M1",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802024002046001","M2",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802024002059901","M1",165750,460.416666666667,165750,360,360,100,1,FALSE,FALSE
"802024002064801","M3",46041.6666666667,460.416666666667,46041.6666666667,100,100,100,1,FALSE,FALSE
"802024002069301","M1",330095.558615414,460.416666666667,110500,240,716.94962957194,33.4751550319224,2,FALSE,FALSE
"802024002076801","M2",482208.333333333,460.416666666667,184166.666666667,400,1047.33031674208,38.1923442495464,3,FALSE,FALSE
"802024002085401","M1",217166.666666667,460.416666666667,184166.666666667,400,471.674208144796,84.8042977743669,2,FALSE,FALSE
"803010002004501","M2",88216.0689170183,460.416666666667,55250,120,191.600511674972,62.6303129104197,3,FALSE,FALSE
"803010002013301","M1",180958.333333333,460.416666666667,138125,300,393.031674208145,76.3297259958554,3,FALSE,FALSE
"803010002014301","M1",138125,460.416666666667,138125,300,300,100,1,FALSE,FALSE
"803010002017801","M1",460416.666666667,460.416666666667,460416.666666667,1000,1000,100,1,FALSE,FALSE
"803010002018401","M1",73171.1623467953,460.416666666667,46041.6666666667,100,158.923791522451,62.9232407822796,3,FALSE,FALSE
"803010002018401","M2",92083.3333333334,460.416666666667,92083.3333333334,200,200,100,1,FALSE,FALSE
"804001003017501","M2",36833.3333333334,460.416666666667,36833.3333333334,80,80,100,1,FALSE,FALSE
"804001003030001","M1",60148.2142857143,460.416666666667,24862.5,54,130.638655462185,41.3353917406407,2,FALSE,FALSE
"804001003030001","M3",3524141.71256454,460.416666666667,230208.333333334,500,7654.24444357909,6.53232338848852,2,FALSE,FALSE
"804001003030001","M4",462720.558615414,460.416666666667,138125,300,1005.00392821447,29.850629592363,3,FALSE,FALSE
"804001003032201","M1",9208.33333333334,460.416666666667,9208.33333333334,20,20,100,1,FALSE,FALSE
"804001003041101","M3",145011.904761905,460.416666666667,92083.3333333334,200,314.957983193277,63.5005336179296,2,FALSE,FALSE
"804001003041105","M1",157933.192686357,460.416666666667,110500,240,343.022318956794,69.9662927852312,2,FALSE,FALSE
"804001003062501","M3",110250,460.416666666667,55250,120,239.457013574661,50.1133786848073,2,FALSE,FALSE
"804003003012501","M3",1470833.33333333,460.416666666667,920833.333333334,2000,3194.57013574661,62.6062322946176,2,FALSE,FALSE
"804003003017701","M2",74991.6490857947,460.416666666667,69062.5000000001,150,162.877789869599,92.093587541979,2,FALSE,FALSE
"804003003023401","M3",NA,460.416666666667,174958.333333333,380,NA,NA,3,FALSE,FALSE
"804003003029001","M1",41576.6526019691,460.416666666667,36833.3333333334,80,90.3022318956794,88.5913873008356,2,FALSE,FALSE
"804003003033301","M2",367708.333333333,460.416666666667,230208.333333334,500,798.642533936651,62.6062322946176,2,FALSE,FALSE
"804003003034101","M1",NA,460.416666666667,NA,NA,NA,NA,2,FALSE,FALSE
"804003003039401","M1",82875.0000000001,460.416666666667,82875.0000000001,180,180,100,1,FALSE,FALSE
"804003003039401","M3",31208.3333333333,460.416666666667,9208.33333333334,20,67.7828054298642,29.5060080106809,2,FALSE,FALSE
"804003003040401","M4",81178.4689372438,460.416666666667,46041.6666666667,100,176.315226651027,56.7165989571199,2,FALSE,FALSE
"804004002001601","M1",184166.666666667,460.416666666667,184166.666666667,400,400,100,1,FALSE,FALSE
"804004002001603","M3",34531.25,460.416666666667,34531.25,75,75,100,1,FALSE,FALSE
"804004002004501","M1",411991.561181435,460.416666666667,128916.666666667,280,894.823300303568,31.291093996436,3,FALSE,FALSE
"804004002008401","M3",159881.329113924,460.416666666667,46041.6666666667,100,347.253565496305,28.7974004981279,2,FALSE,FALSE
"804004002008801","M1",468125,460.416666666667,138125,300,1016.74208144796,29.5060080106809,2,FALSE,FALSE
"804004002008801","M2",230208.333333334,460.416666666667,230208.333333334,500,500,100,1,FALSE,FALSE
"804015002000601","M1",201383.928571429,460.416666666667,69062.5000000001,150,437.394957983193,34.2939481268012,2,FALSE,FALSE
"804015002005401","M4",147083.333333333,460.416666666667,92083.3333333334,200,319.457013574661,62.6062322946176,2,FALSE,FALSE
"804015002005501","M1",29884.1244725738,460.416666666667,15654.1666666667,34,64.9066956870382,52.3828853712388,2,FALSE,FALSE
"804015002006701","M2",NA,460.416666666667,NA,NA,NA,NA,1,FALSE,FALSE
"804015002008601","M3",161841.596343179,460.416666666667,138125,300,351.511159478397,85.3457968290868,2,FALSE,FALSE
"804015002009001","M1",91062.5000000001,460.416666666667,69062.5000000001,150,197.782805429864,75.840768702814,2,FALSE,FALSE
"804015002009101","M1",920833.333333334,460.416666666667,920833.333333334,2000,2000,100,1,FALSE,FALSE
"804015002009203","M1",36833.3333333334,460.416666666667,36833.3333333334,80,80,100,1,FALSE,FALSE
"805001311002201","M1",51341.5963431786,460.416666666667,27625,60,111.511159478397,53.8062739914599,2,FALSE,FALSE
"805001311002207","M1",73541.6666666667,460.416666666667,46041.6666666667,100,159.72850678733,62.6062322946176,2,FALSE,FALSE
