"y2_hhid","plotnum","soil","soilq","erosion","slope","irrig","fallow","fallow_years","org","orgQ1","inorg1","inorg_type1","inorgQ1","voucher1","inorg2","inorg_type2","inorgQ2","voucher2","pest","pestQ","pestU","short_rain","short_rain_crop","owned","nitrogen_kg","phosphorous_kg","potassium_kg","fam_lab_days","hir_lab_days"
"0104017304009402","M4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Groundnut","OWNED",0,0,0,0,0
"0104017304009402","M5",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Bambara nuts","OWNED",0,0,0,0,0
"0104031001003001","M1","SANDY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,21,0
"0104031001010201","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,64,0
"0104031001010201","M2","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,111,0
"0104031001017402","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,29,2
"0104031001017402","M2","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",500,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,51,25
"0104031001017402","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,29,0
"0104031001017402","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",1000,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,68,4
"0104031001017402","M5","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,44,0
"0104031001017402","M6","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,56,0
"0104031001018001","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,30,0
"0104031001018001","M2","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,68,0
"0104031001074501","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,68,0
"0104031001074502","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,62,0
"0104031001112801","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,93,0
"0104031001112801","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,9,0
"0104031001112804","M1","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,44,0
"0104038003034701","M1","LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",600,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,84,0
"0104038003034701","M2","CLAY","GOOD","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,56,0
"0104038003034701","M3","LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,54,0
"0104038003034701","M4","LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,22,0
"0104038003039601","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,98,0
"0104038003039601","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,28,0
"0104038003039601","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",240,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,20,0
"0104038003046001","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,40,50
"0104038003046001","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",2009,1,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,34,27
"0104038003046001","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",420,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,45,0
"0104038003046001","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,38,21
"0104038003046001","M5",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0104038003069301","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,38,0
"0104038003069301","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,24,0
"0104038003069301","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",150,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,76,0
"0104038003076801","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,90,6
"0104038003076801","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,147,0
"0104038003076801","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,168,9
"0104038003076801","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,126,5
"0104038003076803","M1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0104038003085401","M1","LOAM","GOOD","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,39,6
"0104038003085401","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,26,0
"0104038003105701","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,32,0
"0104038003105701","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,59,0
"0104038003105701","M3","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,45,0
"0104038003105701","M4","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,84,0
"0104038003105701","M5","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",500,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,63,0
"0104038003110801","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",250,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,54,0
"0104038003110801","M2","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,80,0
"0104038003110801","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,81,0
"0105009003011401","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,55,3
"0105009003011401","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,180,39
"0105009003011401","M3","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,239,0
"0105009003011401","M4","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,60,24
"0105009003034701","M1","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,30,0
"0105009003034701","M2","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,18,0
"0105009003034701","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,18,0
"0105009003039601","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,32,0
"0105009003046001","M1","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,74,0
"0105009003059901","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,12,0
"0105009003059901","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,6,0
"0105009003069301","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,39,6
"0105009003069301","M2","LOAM","GOOD","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,3,8
"0105009003069301","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0105009003069301","M4","SANDY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,22,3
"0105009003069301","M5","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,8,0
"0105009003076801","M1","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,80,16
"0105009003076801","M2","LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,62,3
"0105009003076801","M3","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,28,4
"0105009003076801","M4","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,24,0
"0105009003105701","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,98,0
"0105009003105701","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,56,0
"0105010004015101","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",2009,2,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,75,0
"0105010004015101","M2","SANDY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,38,0
"0105010004015105","M1","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,12,0
"0105010004016601","M1","LOAM","GOOD","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,107,0
"0105010004016601","M2","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,35,0
"0105010004027201","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,17,0
"0105010004033501","M1","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,47,0
"0105010004033501","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,20,0
"0105010004033501","M3","SANDY","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,69,0
"0105010004040301","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,256,0
"0105010004040301","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,32,0
"0105010004048001","M1","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,17,0
"0105010004048001","M2",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0105010004051701","M1","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,80,0
"0105010004069201","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,205,0
"0105029002016101","M1","SANDY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",1500,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,60,0
"0105029002016101","M2","LOAM","GOOD","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,74,40
"0105029002016101","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,18,0
"0105029002022401","M1","LOAM","GOOD","YES","FLAT BOTTOM","NO",0,NA,"YES",325,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,252,0
"0105029002022401","M2","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,168,0
"0105029002032201","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,27,0
"0105029002032201","M2","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,84,12
"0105029002032201","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,24,10
"0105029002055701","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",500,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,35,0
"0105029002055701","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,27,3
"0105029002055701","M3",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0105029002064901","M1","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,88,0
"0105029002069001","M1","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"YES",250,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,101,0
"0105029002069001","M2","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"YES",350,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,142,0
"0105029002069101","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",50,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,30,0
"0105029002069101","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",20,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,34,0
"0105029002123801","M1","LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"YES",190,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,118,4
"0105029002123801","M2","LOAM","GOOD","YES","VERY STEEP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,44,0
"0201010001014801","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,16,13
"0201010001014801","M2",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0201010001014801","M3","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,17,5
"0201010001026301","M1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0201010001029701","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,102,0
"0201010001033601","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,21,26
"0201010001055801","M1","LOAM","GOOD","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Banana","OWNED",0,0,0,6,7
"0201010001055801","M2","SANDY","GOOD","YES","FLAT BOTTOM","NO",2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0201010001065601","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,37,14
"0201010001065601","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"YES",6,"LITRE","NO",NA,"OWNED",0,0,0,26,40
"0201010001065601","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Banana","OWNED",0,0,0,25,38
"0201010001065601","M4","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0201010001078501","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",2007,1,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Tomatoes","OWNED",0,0,0,219,22
"0201010001078501","M2","LOAM","GOOD","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Banana","OWNED",0,0,0,0,5
"0201010001078501","M3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0201010001078501","M4","SANDY","BAD","NO","SLIGHTLY SLOPED","NO",2000,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"0201010001078501","M5","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED IN",0,0,0,20,0
"0201011001004801","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Onions","OWNED",0,0,0,10,43
"0201011001004801","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Water Mellon","OWNED",0,0,0,11,32
"0201011001004801","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Maize","OWNED",0,0,0,12,44
"0201011001004801","M4","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Maize","OWNED",0,0,0,9,39
"0201011001020601","M1","LOAM","GOOD","NO","FLAT BOTTOM","YES",0,NA,"YES",500,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Maize","OWNED",0,0,0,27,0
"0201011001020601","M2","LOAM","GOOD","YES","FLAT BOTTOM","YES",0,NA,"YES",800,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Maize","OWNED",0,0,0,24,0
"0201011001020601","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","YES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
