"item_name","region","vill_price_region","dis_price_region","vill_obs_region","dis_obs_region","region_price","tot_obs","vill_price_national","dis_price_national","national_price"
"Rice (husked)","Kilimanjaro",1792.30769230769,1866.66666666667,0,10,1829.48717948718,10,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Kilimanjaro",NA,NA,13,13,0,26,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Kilimanjaro",1068.45809419339,1250,6,12,1159.22904709669,18,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kilimanjaro",633.333333333333,600,1,10,616.666666666667,11,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Kilimanjaro",NA,NA,13,13,0,26,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Kilimanjaro",NA,2000,13,12,1000,25,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kilimanjaro",1110.42903217064,500,6,12,805.214516085318,18,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kilimanjaro",2015.38461538462,1933.33333333333,0,10,1974.35897435897,10,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kilimanjaro",NA,NA,13,13,0,26,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kilimanjaro",9923.07692307692,10000,0,10,9961.53846153846,10,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kilimanjaro",919.207718477792,1444.44444444444,4,10,1181.82608146112,14,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Kilimanjaro",NA,NA,13,13,0,26,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Kusini Pemba",531.818181818182,450,0,9,490.909090909091,9,511.930783242259,468.6,490.265391621129
"Beans","Kusini Pemba",1500,1600,0,9,1550,9,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kusini Pemba",8000,8000,8,9,8000,17,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kusini Pemba",1936.36363636364,2000,0,9,1968.18181818182,9,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kusini Pemba",1631.81818181818,1350,0,9,1490.90909090909,9,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kusini Pemba",1420.46994632102,1736.58972123466,5,9,1578.52983377784,14,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Kusini Pemba",20000,20000,8,9,20000,17,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Kusini Pemba",2160,2000,6,9,2080,15,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Kusini Pemba",1000,NA,10,11,500,21,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Kusini Pemba",1500,NA,10,11,750,21,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Kusini Pemba",718.181818181818,700,0,9,709.090909090909,9,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Kusini Pemba",319.393939393939,292.857142857143,0,9,306.125541125541,9,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Kusini Pemba",7469.69696969697,7750,0,9,7609.84848484848,9,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kusini Pemba",150,150,1,9,150,10,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kusini Pemba",666.666666666667,1200,8,10,933.333333333333,18,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kusini Pemba",1106.06060606061,1033.33333333333,0,9,1069.69696969697,9,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Kusini Pemba",2561.66304347826,NA,9,11,1280.83152173913,20,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Kusini Pemba",1500,1100,0,9,1300,9,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kusini Pemba",2865.80086580087,2857.14285714286,0,9,2861.47186147186,9,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kusini Pemba",1090.90909090909,1200,0,9,1145.45454545455,9,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kusini Pemba",281.818181818182,275,0,9,278.409090909091,9,301.032448377581,325.943396226415,313.487922301998
"Firewood","Kusini Pemba",262.697931697932,236.111111111111,0,9,249.404521404521,9,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Kusini Pemba",4318.18181818182,3500,0,9,3909.09090909091,9,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kusini Pemba",1206.0606060606,1333.33333333333,0,9,1269.69696969697,9,1017.97736589872,960.493827160494,989.235596529609
"Goat meat","Kusini Pemba",NA,NA,11,11,0,22,46552.8776149126,21876.7704854446,34214.8240501786
"Groundnuts","Kusini Pemba",2466.66666666667,2500,8,9,2483.33333333333,17,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Kusini Pemba",1145.45454545455,1200,0,9,1172.72727272727,9,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Kusini Pemba",2054.54545454545,1900,0,9,1977.27272727273,9,2682.84276480675,2518.68965517241,2600.76620998958
"Local brews","Kusini Pemba",944.78,NA,10,11,472.39,21,598.612139156181,598.677248677249,598.644693916715
"Maize (flour)","Kusini Pemba",1427.27272727273,1400,0,9,1413.63636363636,9,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Kusini Pemba",1200,1600,10,10,1400,20,812.690156154692,1082.85683744992,947.773496802306
"Maize (green, cob)","Kusini Pemba",NA,NA,11,11,0,22,1310.55491740499,1186.20274413152,1248.37883076825
"Maize grinding costs","Kusini Pemba",130,100,6,10,115,16,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kusini Pemba",855.555555555556,750,2,9,802.777777777778,11,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kusini Pemba",100,100,0,9,100,9,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Kusini Pemba",2000,NA,10,11,1000,21,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Kusini Pemba",2000,NA,9,11,1000,20,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Kusini Pemba",1863.63636363636,1700,0,9,1781.81818181818,9,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kusini Pemba",866.666666666667,750,6,9,808.333333333333,15,952.214640060211,924.936168205521,938.575404132866
"Peas","Kusini Pemba",1409.09090909091,1400,0,9,1404.54545454545,9,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kusini Pemba",1154.54545454545,1150,0,9,1152.27272727273,9,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Kusini Pemba",NA,NA,11,11,0,22,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Kusini Pemba",1027.27272727273,1150,0,9,1088.63636363636,9,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kusini Pemba",381.818181818182,350,0,9,365.909090909091,9,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Kusini Pemba",1450,NA,9,11,725,20,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Kusini Pemba",1300,1200,1,9,1250,10,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kusini Pemba",634.74025974026,450,0,9,542.37012987013,9,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kusini Pemba",1545.45454545455,1550,0,9,1547.72727272727,9,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kusini Pemba",969.937142857143,700,4,9,834.968571428571,13,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kusini Pemba",7073.59307359307,5571.42857142857,0,9,6322.51082251082,9,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kusini Pemba",1927.27272727273,2000,0,9,1963.63636363636,9,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Kusini Pemba",2149.26666666667,NA,9,11,1074.63333333333,20,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Kusini Unguja",375,450,0,2,490.265391621129,2,511.930783242259,468.6,490.265391621129
"Beans","Kusini Unguja",1700,1700,0,2,1596.02522305344,2,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Kusini Unguja",NA,NA,4,4,0,8,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Kusini Unguja",1700,2000,0,2,2618.56865446609,2,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Kusini Unguja",1533.33333333333,1625,1,2,2069.75614147775,3,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Kusini Unguja",1300,1300,0,2,897.342229114485,2,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Kusini Unguja",20000,20000,2,3,20000,5,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Kusini Unguja",1250,1200,0,2,1825.26239537776,2,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Kusini Unguja",NA,NA,4,4,0,8,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Kusini Unguja",NA,NA,4,4,0,8,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Kusini Unguja",483.333333333333,550,1,2,788.35034827764,3,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Kusini Unguja",312.5,300,0,2,6670.70556746085,2,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Kusini Unguja",7375,7250,0,2,7613.78438376792,2,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Kusini Unguja",143.75,150,0,2,152.536439260364,2,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Kusini Unguja",911.11111111111,925,1,2,1181.4657605928,3,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Kusini Unguja",784.821428571428,800,0,2,1386.95644925381,2,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Kusini Unguja",NA,NA,4,4,0,8,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Kusini Unguja",1175,1191.66666666667,0,2,1704.40140836227,2,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Kusini Unguja",2571.42857142857,2428.57142857143,0,2,3134.40842282897,2,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Kusini Unguja",1600,1600,0,2,4423.19912803804,2,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Kusini Unguja",287.5,275,0,2,313.487922301998,2,301.032448377581,325.943396226415,313.487922301998
"Firewood","Kusini Unguja",250,263.888888888889,0,2,207.165101676539,2,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Kusini Unguja",3875,4000,0,2,4887.68559246574,2,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Kusini Unguja",1250,1166.66666666667,0,2,989.235596529609,2,1017.97736589872,960.493827160494,989.235596529609
"Goat meat","Kusini Unguja",NA,NA,4,4,0,8,46552.8776149126,21876.7704854446,34214.8240501786
"Groundnuts","Kusini Unguja",2250,2400,0,2,2177.17375784684,2,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Kusini Unguja",950,900,0,2,1069.3662654844,2,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Kusini Unguja",2000,1860,0,2,2600.76620998958,2,2682.84276480675,2518.68965517241,2600.76620998958
"Local brews","Kusini Unguja",NA,NA,4,4,0,8,598.612139156181,598.677248677249,598.644693916715
"Maize (flour)","Kusini Unguja",1225,1250,0,2,1172.51221333883,2,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Kusini Unguja",NA,NA,4,4,0,8,812.690156154692,1082.85683744992,947.773496802306
"Maize (green, cob)","Kusini Unguja",1600,1200,2,3,1400,5,1310.55491740499,1186.20274413152,1248.37883076825
"Maize grinding costs","Kusini Unguja",NA,NA,4,4,0,8,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Kusini Unguja",700,500,2,3,600,5,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Kusini Unguja",100,100,0,2,700.134550443225,2,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Kusini Unguja",2000,NA,3,4,1000,7,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Kusini Unguja",NA,NA,4,4,0,8,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Kusini Unguja",1675,1550,0,2,1637.20376533497,2,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Kusini Unguja",1150,1200,1,3,938.575404132866,4,952.214640060211,924.936168205521,938.575404132866
"Peas","Kusini Unguja",1525,1450,0,2,1488.27094782057,2,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Kusini Unguja",1075,1050,0,2,1710.45188038572,2,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Kusini Unguja",NA,NA,4,4,0,8,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Kusini Unguja",1175,916.666666666667,0,2,1211.85672436146,2,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Kusini Unguja",375,400,0,2,1300.29995929996,2,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Kusini Unguja",1300,NA,3,4,650,7,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Kusini Unguja",1150,1100,0,2,1145.14319537483,2,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Kusini Unguja",603.571428571428,600,0,2,1095.40701321486,2,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Kusini Unguja",1550,1550,0,2,2058.72709049255,2,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Kusini Unguja",300,NA,3,4,150,7,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Kusini Unguja",6904.7619047619,3666.66666666667,0,2,11484.502200635,2,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Kusini Unguja",1750,2000,0,2,1303.01375000206,2,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Kusini Unguja",NA,NA,4,4,0,8,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Lindi",491.176470588235,530,1,13,510.588235294118,14,511.930783242259,468.6,490.265391621129
"Beans","Lindi",1732.75333333333,1601.68327272727,0,13,1667.2183030303,13,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Lindi",6285.71428571429,7611.95,11,14,6948.83214285714,25,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Lindi",1800,1796.8253968254,13,15,1798.4126984127,28,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Lindi",2046.81661978904,2393.67649893966,2,13,2220.24655936435,15,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Lindi",1098.26690344646,1058.79450151838,14,14,1078.53070248242,28,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Lindi",26414.8333333333,26389.9375,12,14,26402.3854166667,26,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Lindi",2583.22534883721,4241.92916666667,16,14,3412.57725775194,30,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Lindi",483.58843537415,324.166666666667,11,14,403.877551020408,25,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Lindi",860,1025,13,14,942.5,27,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Lindi",448.483391505197,470.30303030303,6,15,459.393210904113,21,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Lindi",340.316320014596,276.648056923919,6,13,308.482188469257,19,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Lindi",8535.71428571429,6522.22222222222,2,13,7528.96825396825,15,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Lindi",148.611111111111,140,0,13,144.305555555556,13,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Lindi",1061.05248917749,1250,10,17,1155.52624458875,27,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Lindi",830.559685447339,955.506515342581,3,13,893.03310039496,16,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Lindi",NA,NA,18,18,0,36,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Lindi",1197.45805317614,1083.33333333333,12,13,1140.39569325474,25,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Lindi",3305.38720538721,2500,0,13,2902.6936026936,13,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Lindi",3624.18042788164,4769.10545454545,2,13,4196.64294121355,15,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Lindi",340.885,424.478,4,13,382.6815,17,301.032448377581,325.943396226415,313.487922301998
"Firewood","Lindi",162.054973504553,120.833333333333,4,14,141.444153418943,18,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Lindi",2958.33333333333,5089.28571428571,12,14,4023.80952380952,26,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Lindi",1128.956,1025,8,14,1076.978,22,1017.97736589872,960.493827160494,989.235596529609
"Goat meat","Lindi",3860.85509472606,6088.28823529412,12,14,4974.57166501009,26,46552.8776149126,21876.7704854446,34214.8240501786
"Groundnuts","Lindi",1917.46031746032,1757.912,9,13,1837.68615873016,22,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Lindi",1345.71859990277,966.666666666667,7,13,1156.19263328472,20,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Lindi",2828.18352941176,2400,1,13,2614.09176470588,14,2682.84276480675,2518.68965517241,2600.76620998958
"Local brews","Lindi",523.321111111111,595.31,0,14,559.315555555555,14,598.612139156181,598.677248677249,598.644693916715
"Maize (flour)","Lindi",1158.82352941176,1060,1,13,1109.41176470588,14,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Lindi",546.153846153846,700,5,14,623.076923076923,19,812.690156154692,1082.85683744992,947.773496802306
"Maize (green, cob)","Lindi",1488.09523809524,941.176470588235,14,17,1214.63585434174,31,1310.55491740499,1186.20274413152,1248.37883076825
"Maize grinding costs","Lindi",118.823529411765,104,1,13,111.411764705882,14,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Lindi",2482.6,2695.57016574586,17,17,2589.08508287293,34,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Lindi",100,100,0,13,100,13,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Lindi",2533.33333333333,2666.66666666667,12,15,2600,27,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Lindi",1777.77777777778,1360,9,13,1568.88888888889,22,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Lindi",2121.6037704993,1662.16216216216,0,13,1891.88296633073,13,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Lindi",663.148360030511,920.001102292769,8,14,791.57473116164,22,952.214640060211,924.936168205521,938.575404132866
"Peas","Lindi",1315.38461538462,1380,5,13,1347.69230769231,18,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Lindi",1866.66666666667,1650,0,14,1758.33333333333,14,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Lindi",609.375,600,14,17,604.6875,31,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Lindi",1439.86367013208,1241.11162503855,8,13,1340.48764758531,21,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Lindi",857.519259259259,780,0,13,818.75962962963,13,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Lindi",NA,NA,18,18,0,36,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Lindi",1286.10333333333,650,12,16,968.051666666667,28,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Lindi",1465.12701222082,1736.26373626374,4,13,1600.69537424228,17,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Lindi",2127.19777777778,1980,0,13,2053.59888888889,13,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Lindi",701.008699217969,580.550994344098,6,15,640.779846781033,21,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Lindi",9013.88888888889,9800,0,13,9406.94444444445,13,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Lindi",1040.28146074168,1206.34920634921,2,13,1123.31533354544,15,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Lindi",888.888888888888,1250,16,17,1069.44444444444,33,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Manyara",633.333333333333,666.666666666667,1,7,650,8,511.930783242259,468.6,490.265391621129
"Beans","Manyara",1715,1381.59333333333,0,7,1548.29666666667,7,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Manyara",5400,5333.33333333333,0,7,5366.66666666667,7,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Manyara",2000,1722.22222222222,7,7,1861.11111111111,14,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Manyara",NA,NA,10,10,0,20,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Manyara",833.333333333333,1099.64989712054,9,7,966.491615226937,16,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Manyara",NA,NA,10,10,0,20,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Manyara",809.52380952381,1119.04761904762,5,7,964.285714285715,12,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Manyara",NA,NA,10,10,0,20,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Manyara",NA,NA,10,10,0,20,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Manyara",NA,NA,10,10,0,20,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Manyara",NA,454.545454545455,10,9,227.272727272728,19,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Manyara",8432.84444444444,9000,1,7,8716.42222222222,8,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Manyara",150,150,1,7,150,8,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Manyara",740.740740740741,1420.87542087542,9,7,1080.80808080808,16,1058.0883923739,1304.8431288117,1181.4657605928
"Coconuts","Manyara",700,1729.79797979798,9,8,1214.89898989899,17,1076.04045564752,1697.8724428601,1386.95644925381
"Cocoyams","Manyara",NA,NA,10,10,0,20,1170.37429535603,865.79781428868,1018.08605482236
"Cooking bananas","Manyara",1219.3313222725,1243.38624338624,6,7,1231.35878282937,13,2370.65800482614,1038.14481189841,1704.40140836227
"Cooking oil","Manyara",3175,3100,2,7,3137.5,9,3132.96519730628,3135.85164835165,3134.40842282897
"Dagaa","Manyara",6279.45555555556,3000,7,9,4639.72777777778,16,3978.72777955805,4867.67047651804,4423.19912803804
"Eggs","Manyara",283.333333333333,250,1,7,266.666666666667,8,301.032448377581,325.943396226415,313.487922301998
"Firewood","Manyara",NA,NA,10,10,0,20,219.817453021729,194.512750331348,207.165101676539
"Fresh fish","Manyara",4500,NA,9,10,2250,19,4308.24276872852,5467.12841620296,4887.68559246574
"Fresh milk","Manyara",880,866.666666666667,0,7,873.333333333333,7,1017.97736589872,960.493827160494,989.235596529609
"Goat meat","Manyara",12895.6,12186.4862745098,1,8,12541.0431372549,9,46552.8776149126,21876.7704854446,34214.8240501786
"Groundnuts","Manyara",2597.68,2066.66666666667,1,7,2332.17333333333,8,2098.9910969064,2255.35641878727,2177.17375784684
"Irish potatoes","Manyara",1240.85297418631,1020.51282051282,5,7,1130.68289734956,12,1050.52821663231,1088.20431433649,1069.3662654844
"Kerosine","Manyara",2371.42857142857,2433.33333333333,3,7,2402.38095238095,10,2682.84276480675,2518.68965517241,2600.76620998958
"Local brews","Manyara",648.26,790.619999999999,7,8,719.44,15,598.612139156181,598.677248677249,598.644693916715
"Maize (flour)","Manyara",1300,1266.66666666667,2,7,1283.33333333333,9,1209.54602249063,1135.47840418703,1172.51221333883
"Maize (grain)","Manyara",787.5,583.333333333333,2,7,685.416666666667,9,812.690156154692,1082.85683744992,947.773496802306
"Maize (green, cob)","Manyara",1342.86803966438,872.434017595308,7,8,1107.65102862984,15,1310.55491740499,1186.20274413152,1248.37883076825
"Maize grinding costs","Manyara",100,100,1,7,100,8,98.0525362318841,90.6349206349206,94.3437284334023
"Mangoes","Manyara",913.848631239935,629.977876106195,8,8,771.913253673065,16,1013.69860493884,1056.38187675666,1035.04024084775
"Matches","Manyara",100,100,1,7,100,8,1207.0652173913,193.203883495146,700.134550443225
"Millet (flour)","Manyara",NA,NA,10,10,0,20,2142.60316672184,2078.86363636364,2110.73340154274
"Millet (grain)","Manyara",1500,2000,8,9,1750,17,1439.60755325732,1524.81378915202,1482.21067120467
"Onions","Manyara",1296.42857142857,1149.75845410628,3,7,1223.09351276743,10,1680.67651840178,1593.73101226816,1637.20376533497
"Papaya","Manyara",1555.55555555556,1134.29563665289,9,7,1344.92559610422,16,952.214640060211,924.936168205521,938.575404132866
"Peas","Manyara",1600,1550,5,8,1575,13,1446.9984054235,1529.54349021765,1488.27094782057
"Rice (husked)","Manyara",2210,2066.66666666667,0,7,2138.33333333333,7,1658.64908787425,1762.2546728972,1710.45188038572
"Rice (paddy)","Manyara",NA,NA,10,10,0,20,825.22990063234,947.528011204482,886.378955918411
"Ripe bananas","Manyara",833.333333333333,1214.28571428572,9,8,1023.80952380952,17,1159.73591893059,1263.97752979233,1211.85672436146
"Salt","Manyara",688.888888888889,733.333333333333,1,7,711.111111111111,8,1235.30891330891,1365.29100529101,1300.29995929996
"Sorghum (flour)","Manyara",NA,NA,10,10,0,20,1405.71428571429,1611.53846153846,1508.62637362637
"Sorghum (grain)","Manyara",700,NA,9,10,350,19,1049.91625339986,1240.3701373498,1145.14319537483
"Spinach","Manyara",1013.88888888889,745.337995337995,6,7,879.613442113442,13,1084.81707718201,1105.99694924771,1095.40701321486
"Sugar","Manyara",2100,2000,1,7,2050,8,1995.23195876289,2122.22222222222,2058.72709049255
"Sweet potatoes","Manyara",NA,NA,10,10,0,20,641.340624455062,708.234564361971,674.787594408517
"Tea (dry)","Manyara",10000,10000,2,7,10000,9,11976.2991898148,10992.7052114552,11484.502200635
"Tomatoes","Manyara",1138.69787045253,1078.7037037037,3,7,1108.70078707812,10,1210.23968988974,1395.78781011438,1303.01375000206
"Yams","Manyara",NA,NA,10,10,0,20,1225.68866243221,1035.54014291719,1130.6144026747
"Batteries","Mara",560,566.666666666667,2,4,563.333333333333,6,511.930783242259,468.6,490.265391621129
"Beans","Mara",1533.33333333333,1425,1,3,1596.02522305344,4,1586.75577425966,1605.29467184722,1596.02522305344
"Beef","Mara",4428.57142857143,5000,0,3,5601.38988247317,3,5435.78947368421,5766.99029126214,5601.38988247317
"Bread","Mara",1958.33333333333,2000,4,4,1979.16666666667,8,2308.71778778698,2928.4195211452,2618.56865446609
"Buns","Mara",NA,NA,7,7,0,14,2156.29710193987,1983.21518101564,2069.75614147775
"Cabbage","Mara",1037.95379537954,654.394362889322,5,3,846.17407913443,8,892.249245294782,902.435212934188,897.342229114485
"Canned milk/powder","Mara",NA,NA,7,7,0,14,21469.474969475,26819.6248196248,24144.5498945499
"Carrot","Mara",1625,1631.75675675676,5,3,1628.37837837838,8,1456.11494021951,2194.40985053602,1825.26239537776
"Casava (dry)","Mara",NA,612.244897959184,7,6,306.122448979592,13,4974.46534171287,930.187580396431,2952.32646105465
"Casava flour","Mara",NA,600,7,6,300,13,1050.04025278751,1085.63863152098,1067.83944215425
"Casava fresh","Mara",NA,NA,7,7,0,14,719.301605655338,857.399090899943,788.35034827764
"Charcoal","Mara",789.473684210526,NA,6,7,394.736842105263,13,3166.35754619885,10175.0535887229,6670.70556746085
"Chicken (live)","Mara",8833.33333333333,10500,1,3,7613.78438376792,4,7638.87002034581,7588.69874719003,7613.78438376792
"Cigarettes","Mara",150,150,0,4,152.536439260364,4,156.310502283105,148.762376237624,152.536439260364
"Citrus fruits","Mara",NA,1585.36394018797,7,4,792.681970093985,11,1058.0883923739,1304.8431288117,1181.4657605928
