"y3_hhid","plotnum","soil","soilq","erosion","slope","irrig","fallow","fallow_years","org","orgQ1","inorg1","inorg_type1","inorgQ1","voucher1","inorg_price1","inorg2","inorg_type2","inorgQ2","voucher2","inorg_price2","pest","pestQ","pestU","short_rain","short_rain_crop","owned","price_type1","price_type2","quantity_type1","quantity_type2","nitrogen_kg","phosphorous_kg","potassium_kg","nitrogen_price","nitrogen_unit_price","fam_lab_days","hir_lab_days"
"1942-001","M5","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,51,0
"1943-001","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,47,0
"1943-001","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,72,0
"1943-001","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,105,0
"1944-001","M1","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","DAP",20,"YES",22500,"YES","CAN",20,"YES",22500,"NO",NA,NA,NA,NA,"OWNED",22500,22500,3.6,5.2,8.8,4.0112,0,22500,2556.81818181818,106,0
"1944-001","M2","CLAY","GOOD","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","CAN",20,"YES",22500,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",22500,0,5.2,0,5.2,0,0,22500,4326.92307692308,71,0
"1944-001","M3","SANDY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","UREA",25,"YES",20000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",20000,0,11.5,0,11.5,0,0,20000,1739.13043478261,66,0
"1944-001","M4","SANDY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","UREA",25,"YES",20000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",20000,0,11.5,0,11.5,0,0,20000,1739.13043478261,71,0
"1944-001","M5","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",4,"LITRE",NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,54,6
"1944-001","M6","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",2,"LITRE",NA,NA,"RENTED",0,0,0,0,0,0,0,NA,NA,32,16
"1945-001","M1","SANDY","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,59,0
"1945-001","M2","LOAM","AVERAGE","YES","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,11,12
"1946-001","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,163,0
"1946-001","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",250,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,156,0
"1946-001","M3","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,128,0
"1947-001","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","TSP",100,"NO",80000,"NO",NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",80000,0,0,0,0,20.056,0,NA,NA,154,0
"1947-001","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,105,0
"1948-001","M1","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,120,0
"1948-001","M2","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,159,0
"1948-001","M3","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,231,0
"1948-108","M1","CLAY","GOOD","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,98,0
"1949-001","M1","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,396,62
"1950-001","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,96,0
"1951-001","M1",NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1951-002","M1","LOAM","AVERAGE","YES","FLAT TOP","NO",0,NA,"YES",540,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,191,0
"1951-002","M2","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,69,0
"1952-001","M1","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,153,40
"1952-001","M2","SANDY","BAD","NO","FLAT BOTTOM","NO",0,NA,"YES",180,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,40,0
"1953-001","M1","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","UREA",25,"NO",40000,"NO",NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",40000,0,11.5,0,11.5,0,0,40000,3478.26086956522,115,8
"1953-001","M2","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"YES","UREA",13,"NO",17000,"NO",NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",17000,0,5.98,0,5.98,0,0,17000,2842.80936454849,113,8
"1954-001","M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1954-001","M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1954-001","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","UREA",50,"NO",60000,"NO",NA,NA,NA,NA,"YES",250,"MILLILITRE","NO",NA,"OWNED",60000,0,23,0,23,0,0,60000,2608.69565217391,18,33
"1954-001","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1955-001","M1","CLAY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,126,0
"1956-001","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,31,0
"1956-001","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","UREA",50,"YES",27000,"NO",NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",27000,0,23,0,23,0,0,27000,1173.91304347826,62,8
"1956-001","M3","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1956-001","M4","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","UREA",25,"NO",0,"NO",NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,11.5,0,11.5,0,0,0,0,48,8
"1956-001","M5","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1956-003","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0
"1957-001","M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1957-001","M2","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",60,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,4
"1958-001","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,200,0
"1958-001","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,71,0
"1958-001","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,63,0
"1959-001","M1","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"YES",50,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",50,"MILLILITRE","NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,16,0
"1959-001","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",250,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",100,"MILLILITRE","NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,39,0
"1959-001","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,9,0
"1960-001","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0
"1961-001","M1","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",20,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,17,0
"1961-001","M2","CLAY","GOOD","NO","VERY STEEP","NO",0,NA,"YES",1000,"YES","UREA",50,"YES",47000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"RENTED",47000,0,23,0,23,0,0,47000,2043.47826086957,133,0
"1961-001","M3","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,164,0
"1961-001","M4","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",1000,"YES","CAN",50,"YES",65000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"RENTED",65000,0,13,0,13,0,0,65000,5000,162,0
"1962-001","M1","LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",140,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,35,0
"1962-001","M2","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,39,0
"1962-001","M3","LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",300,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"RENTED",0,0,0,0,0,0,0,NA,NA,47,0
"1963-001","M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1963-001","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",2000,"YES","UREA",50,"YES",29000,"YES","CAN",50,"YES",40000,"YES",1,"LITRE",NA,NA,"OWNED",29000,40000,23,13,36,0,0,32972.2222222222,915.895061728395,51,31
"1963-001","M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1963-001","M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1964-001","M1","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",60,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,32,0
"1964-001","M2","LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"YES",120,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,68,0
"1964-001","M3","LOAM","AVERAGE","NO","VERY STEEP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,12,0
"1964-001","M4",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1964-001","M5",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1965-001","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0
"1966-003","M1","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",100,"MILLILITRE",NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,23,0
"1966-003","M2","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1967-001","M1","LOAM","BAD","NO","SLIGHTLY SLOPED","NO",2011,1,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",50,"MILLILITRE",NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,63,0
"1967-001","M2","LOAM","BAD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",25,"MILLILITRE",NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,39,0
"1967-001","M3","LOAM","BAD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",25,"MILLILITRE",NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,40,0
"1968-001","M1","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","CAN",10,"NO",13000,"NO",NA,NA,NA,NA,"YES",250,"MILLILITRE",NA,NA,"OWNED",13000,0,2.6,0,2.6,0,0,13000,5000,32,0
"1968-001","M2",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1968-001","M3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1969-001","M1","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,31,0
"1969-001","M2","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",1000,"YES","UREA",100,"YES",1e+05,"YES","DAP",50,"YES",47000,"YES",0.5,"LITRE",NA,NA,"OWNED",1e+05,47000,46,9,55,10.028,0,91327.2727272727,1660.49586776859,83,0
"1969-001","M3","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,50,0
"1969-001","M4","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1969-001","M5","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,10,0
"1969-001","M6","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1969-003","M1","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",1,"LITRE","NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,56,39
"1970-001","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",200,"YES","DAP",100,"NO",130000,"YES","DAP",100,"NO",0,"NO",NA,NA,NA,NA,"OWNED",130000,0,18,18,36,40.112,0,65000,1805.55555555556,143,0
"1970-001","M2","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",50,"YES","DAP",25,"NO",45000,"YES","DAP",25,"NO",0,"NO",NA,NA,NA,NA,"OWNED",45000,0,4.5,4.5,9,10.028,0,22500,2500,26,0
"1970-001","M3","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"YES","DAP",50,"NO",65000,"YES","DAP",50,"NO",0,"NO",NA,NA,NA,NA,"OWNED",65000,0,9,9,18,20.056,0,32500,1805.55555555556,89,0
"1972-001","M1","OTHER (SPECIFY)","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","DAP",10,"YES",16000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",16000,0,1.8,0,1.8,2.0056,0,16000,8888.88888888889,36,0
"1972-001","M2","OTHER (SPECIFY)","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","DAP",10,"YES",16000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",16000,0,1.8,0,1.8,2.0056,0,16000,8888.88888888889,35,0
"1972-001","M3","OTHER (SPECIFY)","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","DAP",20,"YES",32000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",32000,0,3.6,0,3.6,4.0112,0,32000,8888.88888888889,38,0
"1972-001","M4","OTHER (SPECIFY)","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,30,8
"1972-001","M5","OTHER (SPECIFY)","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,23,0
"1972-001","M6","OTHER (SPECIFY)","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","DAP",20,"YES",32000,"NO",NA,NA,NA,NA,"NO",NA,NA,NA,NA,"RENTED",32000,0,3.6,0,3.6,4.0112,0,32000,8888.88888888889,36,0
"1973-001","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","DAP",8,"YES",20000,"YES","UREA",8,"YES",15000,"NO",NA,NA,NA,NA,"OWNED",20000,15000,1.44,3.68,5.12,1.60448,0,16406.25,3204.345703125,49,42
"1973-001","M2","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","DAP",8,"YES",20000,"YES","UREA",8,"YES",15000,"NO",NA,NA,NA,NA,"OWNED",20000,15000,1.44,3.68,5.12,1.60448,0,16406.25,3204.345703125,43,52
"1973-001","M3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1973-001","M4","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","DAP",4,"YES",12000,"YES","UREA",4,"YES",3000,"NO",NA,NA,NA,NA,"OWNED",12000,3000,0.72,1.84,2.56,0.80224,0,5531.25,2160.64453125,24,0
"1973-002","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0
"1974-001","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0
"1975-001","M1",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1975-001","M2","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","UREA",4,"NO",6000,"NO",NA,NA,NA,NA,"YES",100,"MILLILITRE",NA,NA,"OWNED",6000,0,1.84,0,1.84,0,0,6000,3260.86956521739,74,0
"1976-001","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","UREA",50,"YES",30000,"YES","MRP",50,"YES",30000,"NO",NA,NA,"NO",NA,"RENTED",30000,30000,23,0,23,6.2348,0,30000,1304.34782608696,57,0
"1976-001","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",120,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,31,0
"1977-001","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",40,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,23,0
"1977-001","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",2010,2,"YES",60,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,44,7
"1978-001","M1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1978-001","M2",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1978-001","M3",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0
"1978-001","M4","OTHER (SPECIFY)","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,"OWNED",0,0,0,0,0,0,0,NA,NA,47,15
