"hhid","plotnum","hir.lab.days","fam.lab.days","area.est","area.gps","plot.dist","soil","soilq","eroscont","erosion","irrigation","slope","ownership","land.title","cultivate","pest","pest.kg","pest.unit","pest.type","pest.price","org.fert","org.fert.kg","org.fert.price","fert.type","fert","fert.kg","fert.price","N_share","P_share","K_share","nitrogen.kg","phosphorous.kg","potassium.kg","plot.value","maize.price","maize.value","output.kg.old","output.kg.new","maize.share","crop.count","beans","cash.crop","total.plot","inter.crop","seed.type","soh","aoh","hh.size","own.sh","rent.sh","plots","plot.missing","region","year","voucher"
54010110320058,"M3",0,44,0.80937128448,NA,NA,"Loam","Average","YES","NO","NO","Flat bottom","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",75,4,3000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010110320059,"M1",0,74,0.20234282112,NA,NA,"Sandy","Bad","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",43,6,12000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010110320059,"M2",0,74,0.20234282112,NA,NA,"Loam","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",43,6,12000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010110320059,"M3",0,60,0.40468564224,NA,NA,"Loam","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"YES",180,5000,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",43,6,12000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010160140008,"M1",0,79,0.0404685648270286,NA,NA,"Loam","Good","NO","NO","NO","Flat top","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,"UREA","YES",1,400,46,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",58,9,3000,0,1,"NO","KASKAZINI PEMBA",2008,NA
54010160140011,"M1",0,64,0.40468564224,NA,NA,"Clay","Average","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",40,6,800,0,2,"NO","KASKAZINI PEMBA",2008,NA
54010160140011,"M2",0,39,0.20234282112,NA,NA,"Loam","Average","NO","YES","NO","Slightly sloped","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",40,6,800,0,2,"NO","KASKAZINI PEMBA",2008,NA
54010160140013,"M1",0,23,0.30351423168,NA,NA,"Sandy","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",73,5,3000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010160140013,"M2",0,104,0.40468564224,NA,NA,"Sandy","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",73,5,3000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010160140013,"M3",0,22,0.10117141056,NA,NA,"Sandy","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",73,5,3000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54010160140047,"M1",0,42,0.323748518616229,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",35,9,12000,0,1,"NO","KASKAZINI PEMBA",2008,NA
54010170080049,"M1",0,55,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",45,6,3500,0,1,"NO","KASKAZINI PEMBA",2008,NA
54010170080059,"M1",0,113,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","YES","YES","NO",0,NA,NA,0,"YES",90,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",70,4,36000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54010170080059,"M2",0,85,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","YES","YES","NO",0,NA,NA,0,"YES",120,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",70,4,36000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54010170080068,"M1",0,36,0.10117141056,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",35,6,4000,0,1,"NO","KASKAZINI PEMBA",2008,NA
54020030220016,"M1",0,73,0.10117141056,NA,NA,"Loam","Good","NO","NO","YES","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",47,9,6000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220016,"M2",0,342,0.80937128448,NA,NA,"Sandy","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",47,9,6000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220035,"M1",0,327,0.10117141056,0.0768999999999999,0.3,"Loam","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,4,6000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220035,"M2",0,412,0.20234282112,NA,NA,"Sandy","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,4,6000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220045,"M1",0,70,0.20234282112,NA,NA,"Sandy","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",37,5,27000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020030220045,"M2",0,97,0.40468564224,NA,NA,"Clay","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",37,5,27000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020030220045,"M3",0,89,0.20234282112,NA,NA,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",37,5,27000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020030220063,"M1",4,90,1.21405692672,NA,NA,"Sandy","Average","YES","YES","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",70,2,3000,0,1,"NO","KASKAZINI PEMBA",2008,NA
54020030220075,"M1",0,399,0.10117141056,0.0776999999999999,0.4,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",55,4,10000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220075,"M2",3,352,0.20234282112,NA,NA,"Sandy","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",55,4,10000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220084,"M1",0,61,0.10117141056,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",63,8,1500,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220084,"M2",0,45,0.10117141056,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",63,8,1500,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220088,"M1",0,161,0.20234282112,NA,NA,"Sandy","Bad","NO","YES","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",36,6,203000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220088,"M2",0,106,0.121405697496229,NA,NA,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",36,6,203000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220110,"M1",0,97,0.20234282112,NA,NA," Other","Average","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",63,6,133000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020030220110,"M2",0,21,0.0202342824135143,NA,NA,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",63,6,133000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130006,"M1",8,99,0.526091315615085,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,"TSP","YES",4,1800,NA,20.056,NA,NA,0.80224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",44,9,108000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130006,"M2",10,130,0.60702846336,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",44,9,108000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130050,"M1",0,78,0.0607028487481144,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",41,4,12000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020050130050,"M2",0,46,0.0607028487481144,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",41,4,12000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020050130050,"M3",0,140,0.10117141056,NA,NA,"Loam","Good","YES","YES","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",41,4,12000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020050130054,"M1",27,141,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,8,40000,0,6,"NO","KASKAZINI PEMBA",2008,NA
54020050130054,"M2",45,55,1.0117141056,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,8,40000,0,6,"NO","KASKAZINI PEMBA",2008,NA
54020050130054,"M3",11,17,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,8,40000,0,6,"NO","KASKAZINI PEMBA",2008,NA
54020050130054,"M4",4,0,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,8,40000,0,6,"NO","KASKAZINI PEMBA",2008,NA
54020050130054,"M5",12,0,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,8,40000,0,6,"NO","KASKAZINI PEMBA",2008,NA
54020050130054,"M6",0,65,0.80937128448,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,8,40000,0,6,"NO","KASKAZINI PEMBA",2008,NA
54020050130055,"M1",5,313,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",70,10,13500,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130055,"M2",5,349,0.20234282112,NA,NA,"Loam","Average","NO","NO","NO","Flat top","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",70,10,13500,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130086,"M1",21,114,0.80937128448,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,9,18000,60000,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130086,"M2",12,219,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,9,18000,60000,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130090,"M1",0,320,0.10117141056,NA,NA,"Loam","Bad","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",55,5,12000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130090,"M2",5,604,0.20234282112,NA,NA,"Loam","Bad","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",55,5,12000,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130091,"M1",0,70,0.20234282112,NA,NA,"Loam","Average","NO","YES","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",58,3,0,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130091,"M2",0,29,0.230670813182263,NA,NA,"Sandy","Good","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",58,3,0,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020050130114,"M1",8,6,0.10117141056,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",72,1,12000,0,3,"YES","KASKAZINI PEMBA",2008,NA
54020050130114,"M2",0,0,0.20234282112,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",72,1,12000,0,3,"YES","KASKAZINI PEMBA",2008,NA
54020050130114,"M3",0,0,1.0117141056,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",72,1,12000,0,3,"YES","KASKAZINI PEMBA",2008,NA
54020090420002,"M1",0,316,0.40468564224,NA,NA,"Sandy","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,7,6000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020090420002,"M2",0,447,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,7,6000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020090420002,"M3",0,250,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,7,6000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020090420009,"M1",0,326,0.30351423168,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,8,8000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020090420009,"M2",0,369,0.30351423168,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,8,8000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020090420009,"M3",0,66,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,8,8000,0,3,"NO","KASKAZINI PEMBA",2008,NA
54020090420015,"M1",0,164,1.21405692672,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",49,9,227000,0,4,"YES","KASKAZINI PEMBA",2008,NA
54020090420015,"M2",0,73,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",49,9,227000,0,4,"YES","KASKAZINI PEMBA",2008,NA
54020090420015,"M3",0,0,0.40468564224,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",49,9,227000,0,4,"YES","KASKAZINI PEMBA",2008,NA
54020090420015,"M4",0,42,0.10117141056,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",49,9,227000,0,4,"YES","KASKAZINI PEMBA",2008,NA
54020090420016,"M1",0,60,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Used free of charge",NA,"YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,6,8000,0,1,"NO","KASKAZINI PEMBA",2008,NA
54020090420029,"M1",0,218,0.10117141056,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",50,6,13500,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020090420029,"M2",0,392,0.20234282112,0.600299999999999,0.6,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",50,6,13500,0,2,"NO","KASKAZINI PEMBA",2008,NA
54020090420035,"M1",0,51,0.40468564224,0.558799999999999,0.5,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",62,1,48000,0,7,"YES","KASKAZINI PEMBA",2008,NA
54020090420035,"M2",0,119,0.30351423168,0.767999999999999,0.3,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",62,1,48000,0,7,"YES","KASKAZINI PEMBA",2008,NA
54020090420035,"M3",0,113,0.30351423168,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",62,1,48000,0,7,"YES","KASKAZINI PEMBA",2008,NA
54020090420035,"M4",0,28,0.20234282112,0.1141,0.2,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",62,1,48000,0,7,"YES","KASKAZINI PEMBA",2008,NA
54020090420035,"M5",0,113,0.40468564224,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",62,1,48000,0,7,"YES","KASKAZINI PEMBA",2008,NA
54020090420035,"M6",0,113,0.20234282112,0.2615,0.5,"Sandy","Average","NO","YES","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",62,1,48000,0,7,"YES","KASKAZINI PEMBA",2008,NA
